Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude	Latitude	Longitude
45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674	45.49698032	9.175964674
45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268	45.46330183	9.211246268
45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047	45.46046052	9.108479047
45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848	45.47305137	9.199971848
45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357	45.51264546	9.183181357
45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295	45.47621985	9.126798295
45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596	45.45400211	9.192953596
45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194	45.4824585	9.214654194
45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419	45.43670121	9.224485419
45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467	45.48559369	9.126464467
45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402	45.47315246	9.109645402
45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943	45.45031175	9.241310943
45.47792174	9.141329499	45.47792174	9.141329499	45.47892284	9.142971496	45.47801578	9.14548306	45.47613917	9.147973569	45.47433381	9.150424276	45.47261247	9.152681795	45.47072966	9.15510635	45.46917013	9.157275828	45.46739158	9.159482623
45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282	45.45909555	9.127632282
45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244	45.44858082	9.177422244
45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183	45.44038696	9.190209183
45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098	45.45126527	9.191050098
45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999	45.46687197	9.176999999
45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637	45.47526273	9.143798637
45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596	45.51678971	9.168351596
45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976	45.43801166	9.167811976
45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395	45.41176342	9.171787395
45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344	45.47465362	9.121092344
45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048	45.50618881	9.242898048
45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742	45.48790614	9.200904742
45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099	45.46161805	9.128885099
45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935	45.49385867	9.178876935
45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318	45.45638017	9.166446318
45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526	45.46455996	9.16043526
45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269	45.46889116	9.180494269
45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975	45.44615097	9.172985975
45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295	45.42185546	9.157175295
45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824	45.44177993	9.188024824
45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594	45.44511685	9.209248594
45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236	45.45909118	9.087881236
45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532	45.48715687	9.208521532
45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291	45.4472566	9.223988291
45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422	45.45002844	9.150542422
45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203	45.44118398	9.212649203
45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829	45.44078749	9.163830829
45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914	45.44230512	9.122417914
45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836	45.49299482	9.144262836
45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146	45.48698211	9.132251146
45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018	45.47797173	9.141402018
45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929	45.49391529	9.178588929
45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494	45.45513728	9.207769494
45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348	45.42563827	9.158399348
45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627	45.49691481	9.149459627
45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554	45.49451865	9.144173554
45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995	45.45590276	9.148559995
45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489	45.45441457	9.147306489
45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415	45.47769628	9.220195415
45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132	45.45992083	9.209139132
45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806	45.47490264	9.143662806
45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045	45.50421709	9.173969045
45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639	45.48270324	9.215198639
45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693	45.52027745	9.153178693
45.45147397	9.190468277	45.45147397	9.190468277	45.4524157	9.187847148	45.45294994	9.184166937	45.45334066	9.180335335	45.45345625	9.1771674	45.4553333	9.174571739	45.45694492	9.171972549	45.45723813	9.16880749	45.45617024	9.165476706
45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048	45.4680033	9.210631048
45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662	45.43770224	9.192600662
45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068	45.48433485	9.23683068
45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353	45.46225192	9.238141353
45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538	45.48217512	9.173086538
45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299	45.49210842	9.149520299
45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005	45.46430863	9.151767005
45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709	45.47482303	9.125376709
45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487	45.48340339	9.204544487
45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527	45.49685733	9.175210527
45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314	45.50788083	9.126178314
45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893	45.45345821	9.144556893
45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874	45.45826036	9.124422874
45.50067298	9.230706265	45.50067298	9.230706265	45.50039797	9.229082637	45.49981799	9.225538495	45.49925263	9.22204748	45.49756071	9.219864911	45.49601871	9.217872141	45.49515626	9.214924005	45.49326559	9.213108082	45.49129236	9.211165523
45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705	45.49588033	9.2101705
45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763	45.46724578	9.158823763
45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305	45.48317885	9.18864305
45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271	45.45450138	9.182544271
45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495	45.48067846	9.128576495
45.44450492	9.122865481	45.44450492	9.122865481	45.44605645	9.123952481	45.44705815	9.127369163	45.44817231	9.130826224	45.44924712	9.134122425	45.45032803	9.137468063	45.4507605	9.14038267	45.45092716	9.143487716	45.44973204	9.145416688
45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086	45.45237906	9.241330086
45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059	45.46088327	9.094133059
45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282	45.45970486	9.195178282
45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874	45.47430601	9.115551874
45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517	45.4747941	9.116278517
45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891	45.47001313	9.208510891
45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428	45.44422738	9.170399428
45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444	45.49206961	9.214152444
45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736	45.45448968	9.184087736
45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944	45.45226188	9.208266944
45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802	45.48321237	9.154524802
45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254	45.4943138	9.138138254
45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624	45.48886741	9.130629624
45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495	45.46056324	9.237990495
45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503	45.43532355	9.246010503
45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075	45.44153379	9.214128075
45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525	45.46030104	9.168506525
45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235	45.49754343	9.163178235
45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036	45.44437827	9.201883036
45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874	45.49606514	9.102509874
45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845	45.49959148	9.220203845
45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799	45.49199039	9.221052799
45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494	45.46040953	9.142244494
45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735	45.45668659	9.109624735
45.49343565	9.189206597	45.49343565	9.189206597	45.49336679	9.189500724	45.49242683	9.193048243	45.49155718	9.196332234	45.49032568	9.199614751	45.48878938	9.202566955	45.48740649	9.205384791	45.48594957	9.208386416	45.48448097	9.211571044
45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817	45.4644746	9.152340817
45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598	45.44367168	9.126050598
45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865	45.43514617	9.149456865
45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436	45.46465414	9.187267436
45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361	45.49160929	9.223620361
45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097	45.4727114	9.203068097
45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898	45.48738168	9.196800898
45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698	45.43848705	9.158633698
45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075	45.47067093	9.203224075
45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694	45.49078817	9.116120694
45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256	45.44169834	9.158560256
45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919	45.5014776	9.197006919
